"path","bytes","sha256"
"source_snapshot/reports/trajectory_diversity_20260922/build_audit_archive.py","3781","2257a9662bb73b5a5f886522da7e0372bd2736e98e3e733a086f7d55d03caf60"
"source_snapshot/reports/trajectory_diversity_20260922/data/audit_summary.json","931","6f62c1b3e62cc8912dfb0e182b41dd85bee50c9eda52302ff01347a86cb8599a"
"source_snapshot/reports/trajectory_diversity_20260922/data/grpo_audit_summary.json","595","4c16eff9e3b50d3fd1a6cd560aafa2cc941d5ee4ea20f3d0e8188a3fe5ce56cf"
"source_snapshot/reports/trajectory_diversity_20260922/data/grpo_blocks_per_seed.csv","8671","eed27a74a7fd93fa7129177ba3c5ea9eb87637eb883c264612df941c633685f4"
"source_snapshot/reports/trajectory_diversity_20260922/data/grpo_groups.csv","219262","1914831f742b3e742ee38b733a9e776c93b8ea5a0d97422a3f4cdff0a190cb64"
"source_snapshot/reports/trajectory_diversity_20260922/data/hitk_mean.csv","12291","f7d2a1e1a464ddbf6a83b9aa49134299485b282024ab2b896d15fe5b885fce50"
"source_snapshot/reports/trajectory_diversity_20260922/data/hitk_per_seed.csv","44155","f7823a01d8c5b46f7fe91c72fe0d180e94dae64746db267b69d1ee2cf3ab5991"
"source_snapshot/reports/trajectory_diversity_20260922/data/new_experiment/analysis_summary.json","1636","accd89cf67efcb86cff14105fb7c8ea070b74149b96cfc446f73cc54d02567dd"
"source_snapshot/reports/trajectory_diversity_20260922/data/new_experiment/atomic_forgetting.csv","3166","0f23b20ec8df5c84b5a0583ec49e9998c05977a2c2bff31415b870da1ddde85f"
"source_snapshot/reports/trajectory_diversity_20260922/data/new_experiment/hitk_mean.csv","9711","23296d904ba5b6f0be64d228aadfaf42b7a0ba396d356459602ea5a4686a398d"
"source_snapshot/reports/trajectory_diversity_20260922/data/new_experiment/hitk_per_seed.csv","35097","02d2225c78c75883a242a5493c85ef134e328e1ed9152e702771a83efce4867a"
"source_snapshot/reports/trajectory_diversity_20260922/data/new_experiment/integrity_audit.json","3142","45cbbb3897dea61bc4f80a3ea4e300c8a48981392f53a3a3d8abe512dade22cc"
"source_snapshot/reports/trajectory_diversity_20260922/data/new_experiment/seed_metrics.csv","1244","974cd12c4fadae780dcca9c73b3f8a1d306eefb853cd8252b4b002826d90374b"
"source_snapshot/reports/trajectory_diversity_20260922/data/new_experiment/task_metrics.csv","2171207","f40cf7c05f29bd7774c668285db2de32654cb09646c6c2dd890d999ee2cfacea"
"source_snapshot/reports/trajectory_diversity_20260922/data/seed_metrics.csv","1326","d69660a510a8acf3e1abbbaf01c8c9758ae07de94b662e140480ad51b0e5d123"
"source_snapshot/reports/trajectory_diversity_20260922/data/task_metrics.csv","2265507","c7f041aa67d703f76f7355918eb20823de4b5ced8d169edfa399ac55e4118a13"
"source_snapshot/reports/trajectory_diversity_20260922/EXPERIMENT_PROTOCOL.md","4000","721ee650f6d6e1b1ac69edd57dd110c260f49b56e6d0513c5e19c3e522c0840b"
"source_snapshot/reports/trajectory_diversity_20260922/figures/existing_exact_entropy.png","58957","d4a8c9bdbcc3ed7125afb42e2f34518ad74081d7a9d1528e188eb5b834998866"
"source_snapshot/reports/trajectory_diversity_20260922/figures/existing_hitk_1_125.png","129901","4bd460426ea1509c2dcd8f43b44f7f9dd3935ee6abcb89fd4b46bfd8f62c5319"
"source_snapshot/reports/trajectory_diversity_20260922/figures/grpo_empirical_entropy.png","380934","ddfd5065bfd0983ab67e2a305c39a1224e694b58eff1447185fafc8e0a6c6cd1"
"source_snapshot/reports/trajectory_diversity_20260922/figures/selection_hitk_1_125.png","116712","297338644736009f7cc4472b654064b3bc5d26147f1a191b9f1ed675637121f5"
"source_snapshot/reports/trajectory_diversity_20260922/grpo_entropy.py","8705","822ce4a8364d4b6fe61225c5067dbb86e5e72326a405b33a0f992a7fa66cf6cc"
"source_snapshot/reports/trajectory_diversity_20260922/plot_analysis.py","5993","1c30bc30f3b02e2d7079248a3aecaa9e4a7ff447331069027ee8a6cfd7ecb5f6"
"source_snapshot/reports/trajectory_diversity_20260922/prepare_experiment.py","5434","3dc2c16e33abbb177baa8d8082e4a7afb550285da8d8fe6cc0cd0e52804dcc02"
"source_snapshot/reports/trajectory_diversity_20260922/remote_resume_eval.py","7487","fbc755a3c7d8f77cdc404235c35e6308bffd5cd1f7474a8be8a8f80312fae303"
"source_snapshot/reports/trajectory_diversity_20260922/REPORT.md","16115","9a3d707577362674bf72611d5f5e068c9b1109eca0fc76152de320fc830834bd"
"source_snapshot/reports/trajectory_diversity_20260922/run_experiment.py","15183","5291f3460926487778b97203ffb937fbb57e0f1369602366561f33b276c84ae5"
"source_snapshot/reports/trajectory_diversity_20260922/RUN_INDEX.md","3368","13844e111da99de763652686951159c961821193d23b0e22c11d78aba7981ce3"
"source_snapshot/reports/trajectory_diversity_20260922/selection.py","6838","985a0d744feeec11622d0688c868041b2d4f9aefbaecf711e0585d5b43c5d134"
"source_snapshot/reports/trajectory_diversity_20260922/test_analysis.py","1454","b5eabb7129d111c3f48d450d0769f41f365a0f38358be3dbde78733c1ae961f8"
"source_snapshot/reports/trajectory_diversity_20260922/test_analyze_experiment.py","713","35b3af67ae07bbe2e873f3f23f1267eda6fdffb1078d074ccb34cbf908a3c677"
"source_snapshot/reports/trajectory_diversity_20260922/test_build_audit_archive.py","3306","ff3ed736f95484e48574887b7506bc0088a8caf27b26efad2eb1d85d77291492"
"source_snapshot/reports/trajectory_diversity_20260922/test_grpo_entropy.py","1383","7de9ed303409f5ca62e988574b39cad22079acffaabcc718a8db1713788ad565"
"source_snapshot/reports/trajectory_diversity_20260922/test_integrity_failures.py","4169","69ab0a104c1af39a88e51331b3a8269d7721786b3fb8c89b3bf70f0a901e1543"
"source_snapshot/reports/trajectory_diversity_20260922/test_plot_analysis.py","790","d0478f14a81607d1cb59d8c14cf389c3729afbddf65c28b8da50e033211e9ec0"
"source_snapshot/reports/trajectory_diversity_20260922/test_prepare_experiment.py","399","8e3a01fc95aa4aa03beb49c3875da52f3fe7d45a80ea81d30070e0028cc69c10"
"source_snapshot/reports/trajectory_diversity_20260922/test_run_experiment.py","956","78f51a5615971d403d0e7c8bb81e1d0d1baa9577d2cde581cac2cf84144d7ac1"
"source_snapshot/reports/trajectory_diversity_20260922/test_selection.py","2308","a64186a0af2c179aba4a694783ea0ffde29331c116b025ba70d63d3da7ea0f72"
"source_snapshot/reports/trajectory_diversity_20260922/test_withheld_design.py","1120","afd9b02ac00beb0f5f5bddd775d10beeb7c483be774a34029be7ceaa77cbb4ef"
"source_snapshot/reports/trajectory_diversity_20260922/trajectory_diversity_audit.receipt.json","386","6b0e4a052f84839ef95065faf9f8b857d7c8c0f8bd4d24fc27d95dea008b91e5"
"source_snapshot/reports/trajectory_diversity_20260922/verify_new_artifacts.py","2628","89ea097ca14a529ae75d6d9b1943ea151ec60b9368ef4e840676c8ab93d5f03e"
"source_snapshot/reports/trajectory_diversity_20260922/withheld_design.py","3463","9c9312a3b9619c4a5c40e462d0fe5e48904f6cec2330f33df0e38d3ba7abb553"
"source_snapshot/reports/trajectory_diversity_20260922/WITHHELD_PAIR_SETS.json","8902","7f1b94c604010edcc8c8e2e757f84ff5caad28edcca7f795d43ca56fc1a8620a"
"source_snapshot/reports/trajectory_diversity_20260922/WITHHELD_PAIRS_PROTOCOL.md","4929","8781babdb981dd8311113e8dd1345b26c3f278d3591c3879967903cc49d56d41"
"source_snapshot/reports/verifier_bottleneck_work_report_2026_09_22_24_ru.docx","151346","bdd4512ce7c750258bc325bacd6f0a825636e00fc27bcd0e2a59745ab49ec542"
"source_snapshot/reports/withheld_pairs_20260923/AMENDMENT_20260923.md","2871","ba89ed7a31f746349d72e04384530f4841ba3153e5b7b20b88741c3dd3eb4c34"
"source_snapshot/reports/withheld_pairs_20260923/analyze_first.py","18703","2fb98ab4312bd614749389ce1f77b8f61b025d6ca08644c28b566699fcd0705f"
"source_snapshot/reports/withheld_pairs_20260923/analyze_set.py","6647","61d248e049ec68fc6c5f5a089b3537df78c9cbeb79e62602ff0265a8e9ab39b5"
"source_snapshot/reports/withheld_pairs_20260923/build_run_index.py","10739","df96357be4ec3ad944b2bfe7c0bcbddb4479bd2708caca363490672d62f3fc94"
"source_snapshot/reports/withheld_pairs_20260923/bundle_first.py","9116","f2368ec6c16015301b7fd4e68becc2f454a91b3a5ada86399d54b7d2a61416c5"
"source_snapshot/reports/withheld_pairs_20260923/bundle_set.py","9853","ab2d8098af7fbe001a022ba17306597122027dad7a18269c5061677459e6c4f2"
"source_snapshot/reports/withheld_pairs_20260923/data/first_block/analysis_summary.json","748","409ff6c5d4cec69ab48169f93324789cf07d9d8177c87b0b8a3725bffe7c9896"
"source_snapshot/reports/withheld_pairs_20260923/data/first_block/atomic_forgetting.csv","2568","8fb99b23b3df6a47edfea3b1d8cfa3caaf5b11d01a1e1881de846550fdba3675"
"source_snapshot/reports/withheld_pairs_20260923/data/first_block/first_block_audit_v2.zip.sha256","92","806defcc6c513fe1a400ffc967316656ad51b6c010ca4fe0aa629db2b00120cf"
"source_snapshot/reports/withheld_pairs_20260923/data/first_block/hit_k_first_block.png","194174","2ab15b1a7278d47cc2ee570b225d4393dce627c3e4f1b5fee2491704a267ff1f"
"source_snapshot/reports/withheld_pairs_20260923/data/first_block/hit_k_first_block.svg","82101","8cf0d81a35d5ee61a2c1407f06c6699aa105023fa88ec97a8f7b5446f1f11a8c"
"source_snapshot/reports/withheld_pairs_20260923/data/first_block/hit_k.csv","48636","2e6fa2e944fbdb17e75eac456097b48f2fdb50b7d7e60f959827dbd65d92a937"
"source_snapshot/reports/withheld_pairs_20260923/data/first_block/seed_metrics.csv","632","4b9411ad7f0371a885fe4aa99c72644133f25a3cfda97af68bd2af32ee8d99f4"
"source_snapshot/reports/withheld_pairs_20260923/data/first_block/selection_integrity.csv","306","269940ed6d27d8f6073354fc244b4486d80091532053f60a519963f71099d1ea"
"source_snapshot/reports/withheld_pairs_20260923/data/k1_s2/analysis_summary.json","851","aa3358e3ec7d4bcbf0e7ec6b7f0eb66df5ca5c7f64a9b6ea483c94392daae452"
"source_snapshot/reports/withheld_pairs_20260923/data/k1_s2/atomic_forgetting.csv","2497","a901d6fb00236f56e18ad351a4873dd63f84242aa177769ef47bcf2d4ebf24fb"
"source_snapshot/reports/withheld_pairs_20260923/data/k1_s2/hit_k.csv","48502","f41446873e9b3412a0d967c0d2dea4b1d566934fbfc063f2c0c30d2671955155"
"source_snapshot/reports/withheld_pairs_20260923/data/k1_s2/k1_s2_audit.zip.sha256","82","1421f59500e0aeb98a1eb6a6360e1aa6202b7c8d6f8df4bca01e9cae102be6a4"
"source_snapshot/reports/withheld_pairs_20260923/data/k1_s2/seed_metrics.csv","633","7a8c6a061a3b4a8cb24047ad62c193a118f7b2373549f600043c14e6164ca8d9"
"source_snapshot/reports/withheld_pairs_20260923/data/k1_s2/selection_integrity.csv","307","5a27e6323ff2b38d24aee739ee027c8640e52752b85fa3027447ba338003a295"
"source_snapshot/reports/withheld_pairs_20260923/data/k1_s3/analysis_summary.json","882","c4ee5304adb69a56ad392efbbfaa984e3c68e857d9dfb48f78cb958ce44a7f7e"
"source_snapshot/reports/withheld_pairs_20260923/data/k1_s3/atomic_forgetting.csv","2514","9668f89991116d43e634d95ea133ecfc7f24968012bb0b64143ffe518e5ffae6"
"source_snapshot/reports/withheld_pairs_20260923/data/k1_s3/hit_k.csv","48620","109eb5f220c54eca586f137dd05d90e3f8cbfcae411255767a813cf34cedab43"
"source_snapshot/reports/withheld_pairs_20260923/data/k1_s3/k1_s3_audit.zip.sha256","82","461a8b6eb66a4489e144b849616d44d34bfbfa69c64e471b0067df6ea749e5c5"
"source_snapshot/reports/withheld_pairs_20260923/data/k1_s3/seed_metrics.csv","633","225ed48939b53b6840c724a7515340d06dcdca9973d2757f1b4b99e00bf5b5c8"
"source_snapshot/reports/withheld_pairs_20260923/data/k1_s3/selection_integrity.csv","307","936332e0c672a3ab93d0e8e30df43645888ce2a23f7f884fa5f979bf640fa195"
"source_snapshot/reports/withheld_pairs_20260923/data/k1_s4/analysis_summary.json","884","2d336f491881623ef3d853705a7152160219cf5e072bc89f488be3301f013a29"
"source_snapshot/reports/withheld_pairs_20260923/data/k1_s4/atomic_forgetting.csv","2438","ed5ee6772ea4d9d869e9a67f212ee928985ff5620875faea2fc53825102a7604"
"source_snapshot/reports/withheld_pairs_20260923/data/k1_s4/hit_k.csv","48665","4dc6a672badefa1f6c36ec193ec03f39b27747792dc7d44dc839d8185d27d076"
"source_snapshot/reports/withheld_pairs_20260923/data/k1_s4/k1_s4_audit.zip.sha256","82","ab24e3b7d71be6f9e2a714853cb131bcdcf6d8e90d3b7394523ca7fc1b68b65b"
"source_snapshot/reports/withheld_pairs_20260923/data/k1_s4/seed_metrics.csv","628","a3c870427240827dd23ecc4a9f5fea7910661c7e3e073a31995e2dc6f465adb8"
"source_snapshot/reports/withheld_pairs_20260923/data/k1_s4/selection_integrity.csv","307","eb490f90e48d5a0f905d8ab41fa66bed196a2c2023a875cf38474a5b073856c4"
"source_snapshot/reports/withheld_pairs_20260923/data/k1_s5/analysis_summary.json","840","74c90cb6dd01d5622528b9539c833281a0340863f7d6a254c9833b12063b4c34"
"source_snapshot/reports/withheld_pairs_20260923/data/k1_s5/atomic_forgetting.csv","2514","d3d4ff095c0d78a5b2373be542626464545f210e70fdce63cddcc5f1bfbb93ca"
"source_snapshot/reports/withheld_pairs_20260923/data/k1_s5/hit_k.csv","48610","af37e6b4ed0a920ad0edc0239562e27aa792c97085a4aceff893ce09ac7ca08d"
"source_snapshot/reports/withheld_pairs_20260923/data/k1_s5/k1_s5_audit.zip.sha256","82","c7aa9b600348837bc16f65dc05cc5778334aee47921e183ff81d737869d330e3"
"source_snapshot/reports/withheld_pairs_20260923/data/k1_s5/seed_metrics.csv","633","5794a6f11607657682cf3da22bea6f6b609926f974ddfcb17d0efcbccda718ea"
"source_snapshot/reports/withheld_pairs_20260923/data/k1_s5/selection_integrity.csv","307","2a34cfa11419ce248a9353695bd4ef2761ec794475d7375521bcc80ce86d9cf0"
"source_snapshot/reports/withheld_pairs_20260923/data/k2_s1/analysis_summary.json","874","c45a70ae24b1ce44151fde6154d9d4e92cdee6f3f966b2db006f15576e6bf16c"
"source_snapshot/reports/withheld_pairs_20260923/data/k2_s1/atomic_forgetting.csv","2576","51fc31c5850c593ee4595a8c3f56a985436a09770d6038b0c9ca4bc1fc9e2bfb"
"source_snapshot/reports/withheld_pairs_20260923/data/k2_s1/hit_k.csv","48659","3a87b7efe4d9a2680df137cace572d3f8ceb9695595d2c9beb5f006aac1570b1"
"source_snapshot/reports/withheld_pairs_20260923/data/k2_s1/k2_s1_audit.zip.sha256","82","6cb461f4c53229feb9a72f081fbedd8b9779c744db164e5a06e29b486c5893e4"
"source_snapshot/reports/withheld_pairs_20260923/data/k2_s1/seed_metrics.csv","631","2761e71bd17a584e22ee200e8a6cd876884632340eb7f1ba9396bbde017bc1a9"
"source_snapshot/reports/withheld_pairs_20260923/data/k2_s1/selection_integrity.csv","310","96efa8bb6a61b05dfe1cb946d3baddb92afb478be254ee548a8bdd8f72a3c8e6"
"source_snapshot/reports/withheld_pairs_20260923/data/k2_s2/analysis_summary.json","880","5b4ecea413576920027dfa15dbb66f7ebe756b791b7af1707e1c154389635389"
"source_snapshot/reports/withheld_pairs_20260923/data/k2_s2/atomic_forgetting.csv","2501","d675bb9c1f7ca69d54f1a4cfaf5078b1edd8ba18730547afe02058c2567511ab"
"source_snapshot/reports/withheld_pairs_20260923/data/k2_s2/hit_k.csv","48622","ca38b017cb10fb33d20d7fc79a5fc447199fb8698338703223360ddffb48222e"
"source_snapshot/reports/withheld_pairs_20260923/data/k2_s2/k2_s2_audit.zip.sha256","82","a14c4cb4bf40b9607a53c45770f534b87354c1b2f54a93562bca91551737492e"
"source_snapshot/reports/withheld_pairs_20260923/data/k2_s2/seed_metrics.csv","632","3bf27c5360cb4692f343e777fa3affaf3958d4d2f7e52f4cc04122f56e68acaf"
"source_snapshot/reports/withheld_pairs_20260923/data/k2_s2/selection_integrity.csv","310","e080c1280d6e20407f1ba26d20f34a3b57061da82e307ab5bf1caacb69a0d706"
"source_snapshot/reports/withheld_pairs_20260923/data/k2_s3/analysis_summary.json","857","5e1eef9d4ef73aa4daf3ae818431e413a05214707cee636099306cdcde54c0b1"
"source_snapshot/reports/withheld_pairs_20260923/data/k2_s3/atomic_forgetting.csv","2556","63ef602b4d88a99888dd268088ece141df654deb841925123e46a2b09022a5e8"
"source_snapshot/reports/withheld_pairs_20260923/data/k2_s3/hit_k.csv","48580","d4acab2834cbcd7702639ef9d8ebe2dd61dd13c4f19f94079197be44b9e2c861"
"source_snapshot/reports/withheld_pairs_20260923/data/k2_s3/k2_s3_audit.zip.sha256","82","1a7a98ef77e9b979bc9c22dd63f43650027954a9afc2034051aa1fb312f580c3"
"source_snapshot/reports/withheld_pairs_20260923/data/k2_s3/seed_metrics.csv","629","15dc90816d1e0762794066aea3ef45b7b6eeadecd3d30441d624900148b10d80"
"source_snapshot/reports/withheld_pairs_20260923/data/k2_s3/selection_integrity.csv","310","a0448199cb85c977c62091b6321ee87fa92bac19ec3a517c3fcb78facbc76efc"
"source_snapshot/reports/withheld_pairs_20260923/data/k2_s4/analysis_summary.json","882","2a48c3f4cec71fdcad6d6f6556a932f1df93f403acdf88398a01a61d33c3ffef"
"source_snapshot/reports/withheld_pairs_20260923/data/k2_s4/atomic_forgetting.csv","2565","36c1350d3922a10692c4c7e7a9fadc5676bae8963f2c52988a6cfb6917a06f55"
"source_snapshot/reports/withheld_pairs_20260923/data/k2_s4/hit_k.csv","48389","05213347c6d41033aa316af3ea3c6cfd04cc12af73cac7e7683760c98603ceeb"
"source_snapshot/reports/withheld_pairs_20260923/data/k2_s4/k2_s4_audit.zip.sha256","82","1f6340c11d404d4304884ee4fbab0dfe45418b7312f06a1f0d2aba444749338b"
"source_snapshot/reports/withheld_pairs_20260923/data/k2_s4/seed_metrics.csv","635","5027b2278078aaa0f55e4e16ce67c849e80b3c98dd74ed6e62031af470dc4a45"
"source_snapshot/reports/withheld_pairs_20260923/data/k2_s4/selection_integrity.csv","310","a0e1a53d566540337bfb13872b91e98a1377cdda69e40768bf73837f61c8265a"
"source_snapshot/reports/withheld_pairs_20260923/data/k2_s5/analysis_summary.json","880","983c5d1fbabae388dbcb25bcefaa6b88845907f4ed3678a5d620a64fdd18f2d5"
"source_snapshot/reports/withheld_pairs_20260923/data/k2_s5/atomic_forgetting.csv","2523","b9a84f7adac72fbe17b299afa28062913b26ea0060db1c897da9fa472c9156c8"
"source_snapshot/reports/withheld_pairs_20260923/data/k2_s5/hit_k.csv","48636","bc3e9dfaa51ca7c011489c5921ea54a4b1685d4fe2e2c469e76c2295f8cb5bc2"
"source_snapshot/reports/withheld_pairs_20260923/data/k2_s5/k2_s5_audit.zip.sha256","82","b70ddb3e7ded24e1eb725881df2b065952fcc063db2501b9e7e74e9e3f137c30"
"source_snapshot/reports/withheld_pairs_20260923/data/k2_s5/seed_metrics.csv","630","2971364d02169e8d4a41fca1e910a65a720d6c3fe7f4a17e8aa987a7494c09d7"
"source_snapshot/reports/withheld_pairs_20260923/data/k2_s5/selection_integrity.csv","309","e39d6a5fd60fd814b1c74dd22e1c553c0240ad7b31686a3b71c01bdd18298776"
"source_snapshot/reports/withheld_pairs_20260923/data/k3_s1/analysis_summary.json","882","6ff8c3429ecb37538b2bc26acfbd2b23205ab22d02c48ae71f8f4ba4c07e2940"
"source_snapshot/reports/withheld_pairs_20260923/data/k3_s1/atomic_forgetting.csv","2523","9414787e5d2f9a6f2066cf749fa57e42b28389756a268fa59a93837203119b39"
"source_snapshot/reports/withheld_pairs_20260923/data/k3_s1/hit_k.csv","48582","37db89ecb8d13709d76e829df54404c0175e91ca1da1d928b1bdce5930f58386"
"source_snapshot/reports/withheld_pairs_20260923/data/k3_s1/k3_s1_audit.zip.sha256","82","c111c17ae1724d938f00e66aa5e63efda96ce4c497d963c0d06f3f046f4d3464"
"source_snapshot/reports/withheld_pairs_20260923/data/k3_s1/seed_metrics.csv","632","e191bd4e7265b97b966412112842a4487527affe92e5e0d437e9041679fc2748"
"source_snapshot/reports/withheld_pairs_20260923/data/k3_s1/selection_integrity.csv","310","b1b04f9fff5170f1fac75a76d41b71617819be966be79c1eeff44ac92780e6f0"
"source_snapshot/reports/withheld_pairs_20260923/data/k3_s2/analysis_summary.json","879","dd20250787832754229cd46716bacf3f5b25ab671e6e16071a1f0927212d9b36"
"source_snapshot/reports/withheld_pairs_20260923/data/k3_s2/atomic_forgetting.csv","2524","3d075d61d31949d4a2832b573d33ec8ad0cdd2379c0f03885ff69a0175d99e18"
"source_snapshot/reports/withheld_pairs_20260923/data/k3_s2/hit_k.csv","48572","7b3d1717233bc8469f50d1a5d651bb2cd46bc01f5124abe4342e0fbc0e82e69b"
"source_snapshot/reports/withheld_pairs_20260923/data/k3_s2/k3_s2_audit.zip.sha256","82","23006a45ce0472bc9a56595ce274744a3c357aaa65c5a30af4f8336591297676"
"source_snapshot/reports/withheld_pairs_20260923/data/k3_s2/seed_metrics.csv","633","37846d57bf855f234063fa3f190b71903a19458187308170bf8a7fa001d683ce"
"source_snapshot/reports/withheld_pairs_20260923/data/k3_s2/selection_integrity.csv","310","fb1091c95baea241e61a9f4ec6d8a67ebe6ac855f5d1488d83d49ed2ccb72c09"
"source_snapshot/reports/withheld_pairs_20260923/data/k3_s3/analysis_summary.json","878","fa7860910e59b6556f3512c4dafccc52818783958cc5a559700ff57cead96440"
"source_snapshot/reports/withheld_pairs_20260923/data/k3_s3/atomic_forgetting.csv","2512","6aa834ca69b96acf4d377c9f42b7d8c11575a8b3db01dccd28971f0aa1b31071"
"source_snapshot/reports/withheld_pairs_20260923/data/k3_s3/hit_k.csv","48605","0df6aa2e937b56503a17a1b7a205c2cdd0f9a967effa71a5e7df5f136602d02a"
"source_snapshot/reports/withheld_pairs_20260923/data/k3_s3/k3_s3_audit.zip.sha256","82","72888ceb9529a057eec36b844a1f05a325291b494d5db15884cd754e617cc797"
"source_snapshot/reports/withheld_pairs_20260923/data/k3_s3/seed_metrics.csv","632","6add5f222251c5a8d461998bb6576cb13c1e044ff7fb017c67d46f0dfd7b2a67"
"source_snapshot/reports/withheld_pairs_20260923/data/k3_s3/selection_integrity.csv","310","7759c224d2069a8289abf7e664036e09eabd19ea2efa287d9b8cedd9e44b08a6"
"source_snapshot/reports/withheld_pairs_20260923/data/run_index.csv","8215","9a2926fa44e6bb1b10201d037ef873c9cdaf2c489e195fdb7429822afe5ac196"
"source_snapshot/reports/withheld_pairs_20260923/design.py","4885","fcc2c78c5241100bf749e290a8bc546af61ad84766c1ce54d23f6f89bd1ea928"
"source_snapshot/reports/withheld_pairs_20260923/fp16_training.py","9798","f2b1fbf202741acb64ad06f785824d3866777db8438a4b1b00ebe01dacd7b45e"
"source_snapshot/reports/withheld_pairs_20260923/holdout.py","3373","bda49661a9443b05509d4188dfe7f4244dfd498dce55d8b51c2d4f9dd438ebf3"
"source_snapshot/reports/withheld_pairs_20260923/plot_first.py","2713","e50dcd8930af5fdafc70f6cafa96c48a501884b1dc511fad2ec654b527b7c0eb"
"source_snapshot/reports/withheld_pairs_20260923/prepare.py","7216","24f129dded4dd3b917a6c0f738c4fb018f47d23f3f95b8b7a98084413038e6ec"
"source_snapshot/reports/withheld_pairs_20260923/PROTOCOL.md","4475","a0d58deeef23513cd3c6226346b8a090d41ea99506bc79a4124a07770884764a"
"source_snapshot/reports/withheld_pairs_20260923/queue_first.py","9009","1b8578646c5533f66c572fea60550092d31bcbe31d54844a4ebc8adf525d5571"
"source_snapshot/reports/withheld_pairs_20260923/queue_next.py","13668","f6f15b67bf269df8b2b9acabe96bda02b7fb887f3a4a60b7af32ae069b7172e0"
"source_snapshot/reports/withheld_pairs_20260923/REPORT.md","15708","3629864386f8555559fe1d9571829fbe32852e2f4fb95de87bd0823c7a776d20"
"source_snapshot/reports/withheld_pairs_20260923/run_amended.py","3132","986e8a2d218b550dca4926ad973b029204240a85bca0e324f892b9c136777c9b"
"source_snapshot/reports/withheld_pairs_20260923/run_first.py","14106","9e12a0c9a7b83e5833bb4a77fd2361554ff18716abd6ffb3b6bbc7ceb8efc49e"
"source_snapshot/reports/withheld_pairs_20260923/test_analyze_first.py","3755","afb5267db7e9650bf5f80623be8b69027ca403fd8073c344028f6113073ec61d"
"source_snapshot/reports/withheld_pairs_20260923/test_analyze_set.py","792","61ce4886f479f3e82e338f690693c694815b9d44ee1bdc8b441f0fc5051614db"
"source_snapshot/reports/withheld_pairs_20260923/test_build_run_index.py","8109","788cf7d4607d530b7e77f5ca6692dc1a0f823a526042c9e04aefef268b88fff1"
"source_snapshot/reports/withheld_pairs_20260923/test_bundle_first.py","4681","d0488b5be231caef201f3fc3cfa4f094f11b902b4872acc78d5fbb986f5a9509"
"source_snapshot/reports/withheld_pairs_20260923/test_bundle_set.py","5315","692139c7c0b6e24bb10364185115e98c740339022e959738486b2877a0a29556"
"source_snapshot/reports/withheld_pairs_20260923/test_design.py","2418","03178b31fb82c26e619527e450a320e2521f1181a287331ac24a6b510d04dd48"
"source_snapshot/reports/withheld_pairs_20260923/test_fp16_training.py","1096","b3116b9d374328adfa2b59ff9b6dfcae9639616b785caa523332599238321995"
"source_snapshot/reports/withheld_pairs_20260923/test_holdout.py","2556","34781e25201264c85ad4864d61968715716e9a4a9e4624012dfa7271ccb6f53d"
"source_snapshot/reports/withheld_pairs_20260923/test_plot_first.py","686","e8c37a4ac685c33c7ee76f297d7671c6f9b00e32a584880fea5dc7d37bc4acdd"
"source_snapshot/reports/withheld_pairs_20260923/test_prepare.py","1003","d22d958f37075166efd36409abb41f2d19c694a9db7a6a61a7117fc64460ed4b"
"source_snapshot/reports/withheld_pairs_20260923/test_queue_first.py","1467","2e17f28c0f0643be687f041f43ca3db11e776dcd5bdff23b2afd7b2d0ba89bd2"
"source_snapshot/reports/withheld_pairs_20260923/test_queue_next.py","5247","6a7c61a8f8adb704c93c60d79917ad392e2e9e4c19d17a8657aceb30415c8f6e"
"source_snapshot/reports/withheld_pairs_20260923/test_run_amended.py","886","d62d82a11485e26e111d01359ed1b885eb13238023ab390bf80337aeef852324"
"source_snapshot/reports/withheld_pairs_20260923/test_run_first.py","1329","935401fffd74477eb32e2becaf2b3a51acdfbfa22ac7f9e29436c0b37d38b1d6"
"source_snapshot/reports/withheld_pairs_20260923/test_verify.py","1418","7d589ef58009be3ddd5d014080b98d3eb7c378d95d95c6e158a30e0252f987fc"
"source_snapshot/reports/withheld_pairs_20260923/verify.py","2024","c2f18cbb5118c6e4c83387fd2401ffceb6872d9273cc52bd85937436c134dd06"
"source_snapshot/scripts/train_action_grpo.py","9928","c11715035a3bc3a11271179e8b132abaaf08639b53ab00f4508228bacd5e2215"
"source_snapshot/src/vbexp/__init__.py","79","a271b8cf5317de8aa00e0443355228f94740403d0e6b2e711f56ac4ffe0a8afe"
"source_snapshot/src/vbexp/action_protocol.py","606","4ff17b30bdb80e625b4492830f5c135f1678fa0003ed14dcf2ca44af6a9e0baa"
"source_snapshot/src/vbexp/cli.py","2844","38695d4b5b75d7e502eca6ccb5458ca8f9dd1a880b05138bb4f6fb48df8afab5"
"source_snapshot/src/vbexp/experiment.py","6888","5f450a24851446dca1d1032f518187f9041b087277a3d5c91d0559c8f048f1d5"
"source_snapshot/src/vbexp/generator.py","3699","3252d0f270c19773c48246bf1db8b212e585a6d2ecae0205e92c0dea58313031"
"source_snapshot/src/vbexp/io.py","720","098fe028ed5d175f559f88f7a56302684cfc143976e63ff6f854c3f7b4a5a65d"
